상가업소번호,상호명,상권업종중분류명,행정동명,경도,위도,기초지자체 방문자 비율,상권분류
MA010120220809112138,미라찜,한식,건천읍,129.105173,35.85063272,7.6,핫플레이스
MA010120220809108998,호성식육식당,한식,감포읍,129.5021926,35.80495977,4.5,로컬상권
MA010120220809112542,플러스피자,기타 간이,용강동,129.2208039,35.8600296,1.6,로컬상권
MA010120220809124516,은아식당,한식,감포읍,129.4848571,35.74481758,4.5,로컬상권
MA010120220812796715,진수성찬,한식,월성동,129.2153223,35.83010807,7.1,핫플레이스
MA010120220809821523,명가,한식,안강읍,129.2161381,35.99354979,3.2,로컬상권
MA010120220812266562,원통숯불뒷고기,한식,불국동,129.307538,35.7725262,6.1,핫플레이스
MA010120220808623848,시골산촌,한식,서면,129.0345102,35.8625282,0.9,로컬상권
MA010120220813590942,경쥬르,기타 간이,선도동,129.1877859,35.82338628,2.0,로컬상권
MA010120220811682803,문산객잔,중식,외동읍,129.3233253,35.67130586,5.0,핫플레이스
MA010120220807558462,카페고래,비알코올 ,황성동,129.2196043,35.86821521,3.2,로컬상권
MA010120220810552564,빼돌린뒷고기,한식,선도동,129.1826134,35.84417751,2.0,로컬상권
MA010120220806523196,노래카페7080,주점,불국동,129.2998105,35.77486381,6.1,핫플레이스
MA010120220805445336,진용식당,한식,황남동,129.2104296,35.83600995,10.7,핫플레이스
MA010120220813246419,깍지집,한식,감포읍,129.4947245,35.7921588,4.5,로컬상권
MA010120220814064918,안코르,서양식,황남동,129.2097784,35.83686891,10.7,핫플레이스
MA010120220813633076,젤라또도넛아이스크림,기타 간이,황남동,129.2095926,35.83734988,10.7,핫플레이스
MA010120220814376507,맘스터치경주,기타 간이,황오동,129.2128047,35.84343588,11.3,핫플레이스
MA010120220808130393,동산구내식당,구내식당·뷔페,외동읍,129.33094,35.72767178,5.0,핫플레이스
MA010120220809130429,홍콩가는막창,한식,건천읍,129.1039585,35.84906813,7.6,핫플레이스
MA010120220812352898,카페리버,비알코올 ,양남면,129.4625303,35.67261948,4.6,로컬상권
MA010120220808124946,부두회식당,한식,감포읍,129.4842447,35.74431666,4.5,로컬상권
MA010120220813461969,돼지빠,한식,안강읍,129.1953258,36.00270864,3.2,로컬상권
MA010120220813896670,란다방,비알코올 ,안강읍,129.2226369,35.9920239,3.2,로컬상권
MA010120220802931451,합천돼지국밥,한식,성건동,129.2064623,35.847382,3.3,로컬상권
MA010120220812602967,바르다김선생경주보문점,기타 간이,보덕동,129.2909001,35.83958401,12.9,핫플레이스
MA010120220809329292,가보자막창,주점,안강읍,129.1958907,36.00308574,3.2,로컬상권
MA010120220804980887,타이반라우,동남아시아,외동읍,129.3302413,35.67636215,5.0,핫플레이스
MA010120220809101326,영재회센타,한식,감포읍,129.4881366,35.74827267,4.5,로컬상권
MA010120220809124168,수복식당,한식,동천동,129.2221161,35.85271591,2.1,로컬상권
MA010120220802963919,와와치킨,기타 간이,성건동,129.205637,35.8555426,3.3,로컬상권
MA010120220806631827,삼보식당,한식,불국동,129.3011741,35.77575677,6.1,핫플레이스
MA010120220808127817,커피와아띠,비알코올 ,황남동,129.2156068,35.83595962,10.7,핫플레이스
MA010120220808385928,천년지기,주점,건천읍,129.103912,35.84856435,7.6,핫플레이스
MA010120220800642462,왓더버거경주점,기타 간이,황남동,129.2177214,35.83639815,10.7,핫플레이스
MA010120220810005591,통큰돈까스입실,서양식,외동읍,129.3251301,35.71331358,5.0,핫플레이스
MA010120220805926223,장어사랑,한식,선도동,129.1694418,35.84856098,2.0,로컬상권
MA010120220809106966,오가야해장국,한식,안강읍,129.1947731,36.00197091,3.2,로컬상권
MA010120220806541558,부산한방차,비알코올 ,불국동,129.3273835,35.78577617,6.1,핫플레이스
MA010120220801524359,카페콜로네이드,비알코올 ,양남면,129.4737201,35.68669803,4.6,로컬상권
MA010120220805280607,평화떡공방,기타 간이,용강동,129.2297463,35.87657815,1.6,로컬상권
MA010120220805323189,막걸리타운,주점,성건동,129.2103378,35.85223945,3.3,로컬상권
MA010120220809117948,밥좀주소,한식,외동읍,129.290528,35.70330907,5.0,핫플레이스
MA010120220804530946,가장맛있는족발경주,한식,외동읍,129.3232628,35.71787288,5.0,핫플레이스
MA010120220809116264,옛맛그대로,한식,용강동,129.2221521,35.86074352,1.6,로컬상권
MA010120220812562792,삼거리칼국수,한식,내남면,129.2053738,35.75124178,4.1,로컬상권
MA010120220805538460,커피와,비알코올 ,황오동,129.215271,35.852527,11.3,핫플레이스
MA010120220809119545,라스베가스호프,주점,동천동,129.2270585,35.85530946,2.1,로컬상권
MA010120220809129991,춤추는산오징어해,한식,불국동,129.3072003,35.77270388,6.1,핫플레이스
MA010120220809122854,포구실비,주점,감포읍,129.5028346,35.80709075,4.5,로컬상권
MA010120220804780491,향미카페,비알코올 ,황오동,129.2165651,35.84733114,11.3,핫플레이스
MA010120220803255613,오리명가고향정,한식,안강읍,129.2073291,35.99335186,3.2,로컬상권
MA010120220809120248,송화촌,한식,성건동,129.1949661,35.8498813,3.3,로컬상권
MA010120220813167150,밀루,비알코올 ,동천동,129.2307818,35.84638313,2.1,로컬상권
MA010120220809118714,원스,주점,황성동,129.2131075,35.86507335,3.2,로컬상권
MA010120220810962000,디노,기타 간이,보덕동,129.2958444,35.85601446,12.9,핫플레이스
MA010120220809117201,경주꽃게장,한식,선도동,129.1668068,35.84283279,2.0,로컬상권
MA010120220808223863,럭셔리,주점,성건동,129.2060653,35.85502114,3.3,로컬상권
MA010120220813052121,양남생아구찜,한식,양남면,129.4621452,35.67374461,4.6,로컬상권
MA010120220809117408,새참식당,한식,안강읍,129.2287749,35.99423461,3.2,로컬상권
MA010120220812712714,페이지나인,서양식,보덕동,129.2692165,35.85180817,12.9,핫플레이스
MA010120220809127238,대발이막창,한식,황성동,129.2141234,35.8673703,3.2,로컬상권
MA010120220809118321,동네누부야가,주점,용강동,129.2286733,35.87700354,1.6,로컬상권
MA010120220809105071,매일떡집,기타 간이,성건동,129.2067435,35.84395286,3.3,로컬상권
MA010120220800617837,뉴실비타운,주점,건천읍,129.1020303,35.84813775,7.6,핫플레이스
MA010120220809114081,비비큐치킨불국사,기타 간이,불국동,129.3267975,35.78615694,6.1,핫플레이스
MA010120220801050730,아날로그,비알코올 ,양남면,129.4070793,35.66427164,4.6,로컬상권
MA010120220808070621,사랑을위하여,주점,황오동,129.2159141,35.84302715,11.3,핫플레이스
MA010120220805730573,나경이네,기타 간이,성건동,129.2067435,35.84395286,3.3,로컬상권
MA010120220805268281,호식이두마리충효점,기타 간이,선도동,129.1794527,35.84473949,2.0,로컬상권
MA010120220812987727,집으로고기,한식,안강읍,129.1957908,36.00268211,3.2,로컬상권
MA010120220813464961,화랑가든,한식,선도동,129.1964498,35.84107798,2.0,로컬상권
MA010120220807062145,요거프레소경주서라벌대점,비알코올 ,선도동,129.1871368,35.84165339,2.0,로컬상권
MA010120220809102467,신성떡방앗간,기타 간이,건천읍,129.1059611,35.84862755,7.6,핫플레이스
MA010120220809105380,신천식당,한식,황오동,129.215273,35.8470306,11.3,핫플레이스
MA010120220802328220,삼거리식당,주점,동천동,129.2264715,35.85648269,2.1,로컬상권
MA010120220808044032,엄마산딸기치킨&카페,기타 간이,양남면,129.4514014,35.66148487,4.6,로컬상권
MA010120220800083045,주전부리,기타 간이,건천읍,129.1039952,35.84836466,7.6,핫플레이스
MA010120220809627145,남해한정식,한식,천북면,129.2471078,35.89231989,3.4,로컬상권
MA010120220802923046,카페논,비알코올 ,안강읍,129.203761,36.00497765,3.2,로컬상권
MA010120220809124967,커피볶는마노,비알코올 ,월성동,129.2205739,35.83630941,7.1,핫플레이스
MA010120220809112592,보문호반오리,한식,보덕동,129.2681442,35.85263034,12.9,핫플레이스
MA010120220800915853,60계황성,기타 간이,황성동,129.2156669,35.86635069,3.2,로컬상권
MA010120220812952923,부벳비스트로,동남아시아,성건동,129.2079288,35.8551671,3.3,로컬상권
MA010120220813529375,근계국밥,한식,안강읍,129.2210437,35.98621479,3.2,로컬상권
MA010120220813954286,더케냐,비알코올 ,성건동,129.191358,35.85952532,3.3,로컬상권
MA010120220809117344,전촌참가자미회,한식,보덕동,129.264219,35.85354237,12.9,핫플레이스
MA010120220809113991,수연당제과,기타 간이,황오동,129.2174958,35.84299796,11.3,핫플레이스
MA010120220809128633,돈꼬꼬닭,기타 간이,양남면,129.451354,35.6610173,4.6,로컬상권
MA010120220805085683,양북식당,한식,황오동,129.2163118,35.84538956,11.3,핫플레이스
MA010120220809593104,이든푸드,한식,건천읍,129.0871702,35.87443769,7.6,핫플레이스
MA010120220812924268,하비비씨,서양식,강동면,129.2763926,35.99798927,1.8,로컬상권
MA010120220809108712,우동한그릇집,일식,동천동,129.2339833,35.84728774,2.1,로컬상권
MA010120220809103328,제일기사식당,한식,불국동,129.3080238,35.77212042,6.1,핫플레이스
MA010120220809121502,한옥카페부연,비알코올 ,불국동,129.3142645,35.79212048,6.1,핫플레이스
MA010120220809115311,대물식당,한식,서면,129.0512587,35.89344734,0.9,로컬상권
MA010120220807028569,짬뽕집,중식,황오동,129.2174913,35.84204294,11.3,핫플레이스
MA010120220809109819,오빠가요클럽,주점,동천동,129.2237161,35.85492087,2.1,로컬상권
MA010120220809127064,이삭토스트,기타 간이,황오동,129.2143986,35.84185671,11.3,핫플레이스
MA010120220804960552,보름달,비알코올 ,성건동,129.202455,35.84774389,3.3,로컬상권
MA010120220812625994,빽다방경주분황사점,비알코올 ,월성동,129.2318573,35.8425067,7.1,핫플레이스
MA010120220805056059,경주꽃빵,기타 간이,황남동,129.2103956,35.83638,10.7,핫플레이스
MA010120220810230789,삼거리막걸리,주점,성건동,129.2136006,35.85017003,3.3,로컬상권
MA010120220804288335,산마루식당,한식,안강읍,129.1344373,36.00313227,3.2,로컬상권
MA010120220809121048,흑염소산골에,한식,용강동,129.2361721,35.87201654,1.6,로컬상권
MA010120220802865998,구룡포회센타,한식,안강읍,129.2255627,35.99277154,3.2,로컬상권
MA010120220809131431,모화떡방앗간,기타 간이,외동읍,129.3354398,35.67816256,5.0,핫플레이스
MA010120220809104145,천일가든식육식당,한식,건천읍,129.1030053,35.84692227,7.6,핫플레이스
MA010120220813586950,동화로,한식,동천동,129.222815,35.85317152,2.1,로컬상권
MA010120220812786824,요거프레소경주,비알코올 ,안강읍,129.1956233,36.00383849,3.2,로컬상권
MA010120220812141961,맥시칸치킨모화점,기타 간이,외동읍,129.3333654,35.67746395,5.0,핫플레이스
MA010120220803118668,비천,비알코올 ,월성동,129.2534833,35.84298593,7.1,핫플레이스
MA010120220813053070,사또노래궁,주점,불국동,129.2986402,35.77799477,6.1,핫플레이스
MA010120220805197693,큰섬횟집,한식,동천동,129.2264709,35.8552753,2.1,로컬상권
MA010120220809154864,통영다찌,한식,동천동,129.2231693,35.85317397,2.1,로컬상권
MA010120220807039694,오케이반점,중식,감포읍,129.502157,35.80629397,4.5,로컬상권
MA010120220804789520,오스카데그레이,비알코올 ,황성동,129.2109864,35.86562602,3.2,로컬상권
MA010120220805730061,동경한밤,한식,황오동,129.2153843,35.84705558,11.3,핫플레이스
MA010120220809102266,운수대통가든,한식,보덕동,129.2693411,35.85385116,12.9,핫플레이스
MA010120220805947568,투다리용황점,주점,용강동,129.2271726,35.88232047,1.6,로컬상권
MA010120220806184397,연화찜전문,한식,황남동,129.2095672,35.83443997,10.7,핫플레이스
MA010120220806740643,손수만두,기타 간이,성건동,129.2067435,35.84395286,3.3,로컬상권
MA010120220809113928,약천한방생오리,한식,내남면,129.2058573,35.78435571,4.1,로컬상권
MA010120220803041368,우렁각시,한식,불국동,129.3132986,35.80228468,6.1,핫플레이스
MA010120220809113491,거림골체험마을,한식,강동면,129.254743,36.0001193,1.8,로컬상권
MA010120220811194880,포레스트,비알코올 ,외동읍,129.3127,35.67160062,5.0,핫플레이스
MA010120220809127061,띵똥띵똥,주점,안강읍,129.1957126,36.00226006,3.2,로컬상권
MA010120220801838729,054피자,기타 간이,건천읍,129.1022431,35.85074711,7.6,핫플레이스
MA010120220812518302,컴포즈커피,비알코올 ,성건동,129.1910611,35.86080121,3.3,로컬상권
MA010120220809106272,단감농원식당,한식,황남동,129.2044886,35.79765333,10.7,핫플레이스
MA010120220805179410,램프라이트등불cafe,비알코올 ,안강읍,129.1873625,35.99943929,3.2,로컬상권
MA010120220801150614,페리카나,기타 간이,황성동,129.2141234,35.8673703,3.2,로컬상권
MA010120220808196080,서이네부엌,한식,외동읍,129.3266463,35.71492415,5.0,핫플레이스
MA010120220812306274,족발공화국,한식,안강읍,129.1934398,36.00147271,3.2,로컬상권
MA010120220813362162,경주청년팜,기타 간이,문무대왕면,129.4337321,35.79276983,2.4,로컬상권
MA010120220809133931,미락정식당,한식,안강읍,129.219486,35.99313646,3.2,로컬상권
